id_aluno,id_professor,aulas_bimestre,nota_p1_b1,nota_p2_b1,ativs_entregues_b1,ativs_total_b1,faltas_b1,nota_p1_b2,nota_p2_b2,ativs_entregues_b2,ativs_total_b2,faltas_b2,nota_p1_b3,nota_p2_b3,ativs_entregues_b3,ativs_total_b3,faltas_b3,nota_p1_b4,nota_p2_b4,ativs_entregues_b4,ativs_total_b4,faltas_b4,disciplina,media_b1,taxa_atividades_b1,media_b2,taxa_atividades_b2,media_b3,taxa_atividades_b3,media_b4,taxa_atividades_b4,media_anual,total_faltas,frequencia_anual,total_ativs_entregues,total_ativs,taxa_atividades_anual,situacao,matricula,nome,turma,serie,genero,data_nascimento,disciplina_key,faixa_desempenho,nivel_saeb_est
20240050,P010,60,7.1,7.2,6,10,8,4.8,6.6,7,10,6,6.2,6.2,8,10,5,7.7,6.0,6,10,12,Ciências Humanas,7.15,0.6,5.7,0.7,6.2,0.8,6.85,0.6,6.48,31,0.8708,27,40,0.675,Aprovado,20240050,Nayara Barros,1ºB,1º Ano,F,2008-06-22,ciencias_humanas,Básico,6
20240051,P010,60,6.3,4.5,8,10,4,6.7,5.7,6,10,11,7.1,5.9,7,10,11,7.1,6.8,7,10,10,Ciências Humanas,5.4,0.8,6.2,0.6,6.5,0.7,6.95,0.7,6.26,36,0.85,28,40,0.7,Aprovado,20240051,Hiago Barbosa,1ºB,1º Ano,M,2008-10-10,ciencias_humanas,Básico,6
20240052,P010,60,9.0,7.6,9,10,5,4.8,5.5,9,10,0,7.1,5.9,10,10,0,3.5,8.6,8,10,2,Ciências Humanas,8.3,0.9,5.15,0.9,6.5,1.0,6.05,0.8,6.5,7,0.9708,36,40,0.9,Aprovado,20240052,João Martins,1ºB,1º Ano,M,2008-04-18,ciencias_humanas,Básico,6
20240053,P010,60,7.9,7.6,5,10,9,6.3,7.5,9,10,7,6.2,7.3,7,10,10,5.9,8.8,7,10,4,Ciências Humanas,7.75,0.5,6.9,0.9,6.75,0.7,7.35,0.7,7.19,30,0.875,28,40,0.7,Aprovado,20240053,Aline Oliveira,1ºB,1º Ano,F,2008-04-12,ciencias_humanas,Adequado,7
20240054,P010,60,5.1,8.5,8,10,8,7.1,6.4,9,10,3,7.2,7.9,9,10,3,8.7,7.4,7,10,7,Ciências Humanas,6.8,0.8,6.75,0.9,7.55,0.9,8.05,0.7,7.29,21,0.9125,33,40,0.825,Aprovado,20240054,André Costa,1ºB,1º Ano,M,2009-08-15,ciencias_humanas,Adequado,7
20240055,P010,60,6.0,7.1,10,10,1,9.2,8.6,10,10,3,8.1,8.0,9,10,0,7.9,8.4,10,10,0,Ciências Humanas,6.55,1.0,8.9,1.0,8.05,0.9,8.15,1.0,7.91,4,0.9833,39,40,0.975,Aprovado,20240055,Davi Gomes,1ºB,1º Ano,M,2008-09-17,ciencias_humanas,Adequado,8
20240056,P010,60,6.5,5.4,7,10,7,7.1,6.0,7,10,3,5.8,6.2,5,10,11,10.0,7.2,8,10,10,Ciências Humanas,5.95,0.7,6.55,0.7,6.0,0.5,8.6,0.8,6.78,31,0.8708,27,40,0.675,Aprovado,20240056,Juliana Lima,1ºB,1º Ano,F,2007-04-26,ciencias_humanas,Básico,6
20240057,P010,60,7.5,5.6,10,10,3,4.8,6.0,10,10,2,8.7,7.4,9,10,5,7.7,7.9,9,10,4,Ciências Humanas,6.55,1.0,5.4,1.0,8.05,0.9,7.8,0.9,6.95,14,0.9417,38,40,0.95,Aprovado,20240057,João Gomes,1ºB,1º Ano,M,2008-01-21,ciencias_humanas,Básico,6
20240058,P010,60,6.3,8.7,4,10,14,6.3,8.7,5,10,19,7.6,4.9,5,10,9,6.1,4.9,4,10,14,Ciências Humanas,7.5,0.4,7.5,0.5,6.25,0.5,5.5,0.4,6.69,56,0.7667,18,40,0.45,Aprovado,20240058,Daniela Ribeiro,1ºB,1º Ano,F,2008-09-04,ciencias_humanas,Básico,6
20240059,P010,60,8.4,7.0,2,10,14,4.3,7.5,3,10,12,6.4,5.2,4,10,17,9.0,7.1,4,10,15,Ciências Humanas,7.7,0.2,5.9,0.3,5.8,0.4,8.05,0.4,6.86,58,0.7583,13,40,0.325,Aprovado,20240059,Marcos Oliveira,1ºB,1º Ano,M,2009-02-10,ciencias_humanas,Básico,6
20240060,P010,60,6.7,6.5,10,10,4,5.2,5.5,9,10,3,8.6,6.5,8,10,1,7.0,4.6,9,10,5,Ciências Humanas,6.6,1.0,5.35,0.9,7.55,0.8,5.8,0.9,6.32,13,0.9458,36,40,0.9,Aprovado,20240060,Juliana Barbosa,1ºB,1º Ano,F,2007-05-15,ciencias_humanas,Básico,6
20240061,P010,60,5.4,7.8,9,10,2,7.5,9.1,10,10,1,8.6,6.7,10,10,2,7.6,6.6,9,10,2,Ciências Humanas,6.6,0.9,8.3,1.0,7.65,1.0,7.1,0.9,7.41,7,0.9708,38,40,0.95,Aprovado,20240061,Alexandre Ribeiro,1ºB,1º Ano,M,2007-07-03,ciencias_humanas,Adequado,7
20240062,P010,60,9.5,8.4,9,10,12,7.2,7.3,5,10,10,8.8,7.7,9,10,3,8.9,4.4,6,10,3,Ciências Humanas,8.95,0.9,7.25,0.5,8.25,0.9,6.65,0.6,7.78,28,0.8833,29,40,0.725,Aprovado,20240062,Pedro Lima,1ºB,1º Ano,M,2007-08-12,ciencias_humanas,Adequado,7
20240063,P010,60,7.6,6.4,10,10,3,9.1,8.9,8,10,1,7.1,8.9,9,10,2,9.2,7.1,9,10,3,Ciências Humanas,7.0,1.0,9.0,0.8,8.0,0.9,8.15,0.9,8.04,9,0.9625,36,40,0.9,Aprovado,20240063,Lucas Ribeiro,1ºB,1º Ano,M,2008-01-13,ciencias_humanas,Adequado,8
20240064,P010,60,10.0,7.0,5,10,4,6.8,8.1,7,10,11,6.6,7.1,7,10,8,8.7,7.0,9,10,9,Ciências Humanas,8.5,0.5,7.45,0.7,6.85,0.7,7.85,0.9,7.66,32,0.8667,28,40,0.7,Aprovado,20240064,Rafael Araújo,1ºB,1º Ano,M,2007-07-03,ciencias_humanas,Adequado,7
20240065,P010,60,5.0,7.5,7,10,11,6.2,8.1,5,10,19,7.9,8.8,4,10,14,8.1,8.3,6,10,16,Ciências Humanas,6.25,0.7,7.15,0.5,8.35,0.4,8.2,0.6,7.49,60,0.75,22,40,0.55,Aprovado,20240065,Rafaela Santos,1ºB,1º Ano,F,2007-06-04,ciencias_humanas,Adequado,7
20240066,P010,60,6.2,8.0,6,10,14,9.4,6.2,7,10,9,9.2,6.4,7,10,11,6.0,7.4,4,10,15,Ciências Humanas,7.1,0.6,7.8,0.7,7.8,0.7,6.7,0.4,7.35,49,0.7958,24,40,0.6,Aprovado,20240066,Ivan Barros,1ºB,1º Ano,M,2009-06-26,ciencias_humanas,Adequado,7
20240067,P010,60,7.9,8.1,6,10,8,5.9,7.5,9,10,12,6.2,5.2,7,10,11,5.9,6.1,6,10,9,Ciências Humanas,8.0,0.6,6.7,0.9,5.7,0.7,6.0,0.6,6.6,40,0.8333,28,40,0.7,Aprovado,20240067,Giovana Gomes,1ºB,1º Ano,F,2007-05-27,ciencias_humanas,Básico,6
20240068,P010,60,7.6,8.4,4,10,17,5.3,7.4,3,10,19,5.6,7.8,7,10,8,6.3,5.8,4,10,17,Ciências Humanas,8.0,0.4,6.35,0.3,6.7,0.7,6.05,0.4,6.78,61,0.7458,18,40,0.45,Reprovado,20240068,Ana Cardoso,1ºB,1º Ano,F,2007-12-16,ciencias_humanas,Básico,6
20240069,P010,60,8.0,6.3,6,10,7,6.6,4.4,6,10,8,8.2,8.0,8,10,11,7.0,5.2,9,10,12,Ciências Humanas,7.15,0.6,5.5,0.6,8.1,0.8,6.1,0.9,6.71,38,0.8417,29,40,0.725,Aprovado,20240069,Fernanda Silva,1ºB,1º Ano,F,2007-02-01,ciencias_humanas,Básico,6
20240070,P010,60,8.5,6.2,10,10,4,6.5,9.8,10,10,0,6.2,7.9,10,10,1,7.7,7.5,9,10,3,Ciências Humanas,7.35,1.0,8.15,1.0,7.05,1.0,7.6,0.9,7.54,8,0.9667,39,40,0.975,Aprovado,20240070,Juliana Rodrigues,1ºB,1º Ano,F,2007-09-24,ciencias_humanas,Adequado,7
20240071,P010,60,7.4,7.5,7,10,5,7.3,7.0,6,10,7,8.8,5.4,6,10,7,8.2,8.0,9,10,9,Ciências Humanas,7.45,0.7,7.15,0.6,7.1,0.6,8.1,0.9,7.45,28,0.8833,28,40,0.7,Aprovado,20240071,Felipe Pereira,1ºB,1º Ano,M,2008-02-25,ciencias_humanas,Adequado,7
20240072,P010,60,7.9,8.4,9,10,9,6.9,4.8,6,10,4,6.9,5.8,6,10,7,6.1,5.5,5,10,5,Ciências Humanas,8.15,0.9,5.85,0.6,6.35,0.6,5.8,0.5,6.54,25,0.8958,26,40,0.65,Aprovado,20240072,Letícia Ferreira,1ºB,1º Ano,F,2008-02-02,ciencias_humanas,Básico,6
20240073,P010,60,6.4,6.3,7,10,6,4.2,7.9,5,10,4,9.7,7.7,7,10,5,6.8,7.0,5,10,9,Ciências Humanas,6.35,0.7,6.05,0.5,8.7,0.7,6.9,0.5,7.0,24,0.9,24,40,0.6,Aprovado,20240073,Elisa Barbosa,1ºB,1º Ano,F,2009-10-15,ciencias_humanas,Adequado,7
20240074,P010,60,6.5,7.1,6,10,10,7.0,6.0,7,10,4,9.0,5.2,7,10,5,7.9,6.9,5,10,7,Ciências Humanas,6.8,0.6,6.5,0.7,7.1,0.7,7.4,0.5,6.95,26,0.8917,25,40,0.625,Aprovado,20240074,Isabela Santos,1ºB,1º Ano,F,2008-10-18,ciencias_humanas,Básico,6
20240075,P010,60,9.3,7.4,10,10,2,6.6,6.7,8,10,2,7.1,5.6,10,10,2,6.1,4.9,9,10,5,Ciências Humanas,8.35,1.0,6.65,0.8,6.35,1.0,5.5,0.9,6.71,11,0.9542,37,40,0.925,Aprovado,20240075,Kamila Martins,1ºB,1º Ano,F,2009-10-08,ciencias_humanas,Básico,6
20240076,P010,60,5.9,7.1,7,10,6,7.4,4.6,6,10,5,6.9,7.7,6,10,8,6.8,6.3,9,10,7,Ciências Humanas,6.5,0.7,6.0,0.6,7.3,0.6,6.55,0.9,6.59,26,0.8917,28,40,0.7,Aprovado,20240076,Caio Teixeira,1ºB,1º Ano,M,2008-07-01,ciencias_humanas,Básico,6
20240077,P010,60,6.5,6.4,7,10,9,6.3,7.2,3,10,10,9.8,6.1,5,10,12,6.6,7.0,5,10,10,Ciências Humanas,6.45,0.7,6.75,0.3,7.95,0.5,6.8,0.5,6.99,41,0.8292,20,40,0.5,Aprovado,20240077,João Souza,1ºB,1º Ano,M,2007-10-14,ciencias_humanas,Básico,6
20240078,P010,60,6.2,8.3,7,10,3,4.2,6.4,7,10,9,8.0,6.7,7,10,9,6.0,7.5,8,10,11,Ciências Humanas,7.25,0.7,5.3,0.7,7.35,0.7,6.75,0.8,6.66,32,0.8667,29,40,0.725,Aprovado,20240078,Giovana Melo,1ºB,1º Ano,F,2009-02-17,ciencias_humanas,Básico,6
20240079,P010,60,8.1,7.3,8,10,5,6.1,7.6,6,10,4,6.5,7.9,6,10,11,8.8,3.9,8,10,9,Ciências Humanas,7.7,0.8,6.85,0.6,7.2,0.6,6.35,0.8,7.02,29,0.8792,28,40,0.7,Aprovado,20240079,Gabriel Araújo,1ºB,1º Ano,M,2007-09-18,ciencias_humanas,Adequado,7
20240080,P010,60,7.2,4.9,9,10,0,10.0,6.5,9,10,4,7.9,7.0,8,10,1,6.1,5.9,10,10,0,Ciências Humanas,6.05,0.9,8.25,0.9,7.45,0.8,6.0,1.0,6.94,5,0.9792,36,40,0.9,Aprovado,20240080,Diego Barros,1ºB,1º Ano,M,2009-09-01,ciencias_humanas,Básico,6
20240081,P010,60,8.9,8.2,5,10,13,9.4,7.1,3,10,8,7.4,6.7,7,10,19,6.7,5.8,6,10,11,Ciências Humanas,8.55,0.5,8.25,0.3,7.05,0.7,6.25,0.6,7.52,51,0.7875,21,40,0.525,Aprovado,20240081,Kamila Barbosa,1ºB,1º Ano,F,2008-01-21,ciencias_humanas,Adequado,7
20240082,P010,60,7.1,6.1,6,10,4,7.6,7.2,6,10,5,7.4,9.0,6,10,6,7.0,7.9,6,10,4,Ciências Humanas,6.6,0.6,7.4,0.6,8.2,0.6,7.45,0.6,7.41,19,0.9208,24,40,0.6,Aprovado,20240082,Beatriz Cardoso,1ºB,1º Ano,F,2008-05-24,ciencias_humanas,Adequado,7
20240083,P010,60,9.5,8.6,9,10,6,8.4,6.7,8,10,10,7.3,5.4,9,10,3,7.6,7.3,7,10,9,Ciências Humanas,9.05,0.9,7.55,0.8,6.35,0.9,7.45,0.7,7.6,28,0.8833,33,40,0.825,Aprovado,20240083,Daniela Gomes,1ºB,1º Ano,F,2007-06-08,ciencias_humanas,Adequado,7
20240084,P010,60,7.0,8.3,8,10,3,5.6,9.0,10,10,2,8.1,6.9,8,10,4,6.8,7.6,9,10,0,Ciências Humanas,7.65,0.8,7.3,1.0,7.5,0.8,7.2,0.9,7.41,9,0.9625,35,40,0.875,Aprovado,20240084,Davi Pereira,1ºB,1º Ano,M,2009-02-25,ciencias_humanas,Adequado,7
20240085,P010,60,8.8,7.1,3,10,14,7.2,7.0,4,10,17,9.2,6.6,3,10,17,7.0,8.8,4,10,18,Ciências Humanas,7.95,0.3,7.1,0.4,7.9,0.3,7.9,0.4,7.71,66,0.725,14,40,0.35,Reprovado,20240085,Nicolas Nunes,1ºB,1º Ano,M,2008-03-02,ciencias_humanas,Adequado,7
20240086,P010,60,7.2,8.4,3,10,14,5.9,6.8,7,10,18,8.8,6.2,5,10,13,6.8,7.3,4,10,19,Ciências Humanas,7.8,0.3,6.35,0.7,7.5,0.5,7.05,0.4,7.18,64,0.7333,19,40,0.475,Reprovado,20240086,Mirela Rodrigues,1ºB,1º Ano,F,2008-11-06,ciencias_humanas,Adequado,7
20240087,P010,60,5.8,6.5,6,10,11,7.2,7.1,5,10,11,8.6,8.9,8,10,9,6.0,7.2,9,10,5,Ciências Humanas,6.15,0.6,7.15,0.5,8.75,0.8,6.6,0.9,7.16,36,0.85,28,40,0.7,Aprovado,20240087,Henrique Souza,1ºB,1º Ano,M,2009-08-23,ciencias_humanas,Adequado,7
20240088,P010,60,7.8,8.8,10,10,4,7.9,7.4,8,10,0,7.8,7.8,9,10,4,5.9,7.3,10,10,1,Ciências Humanas,8.3,1.0,7.65,0.8,7.8,0.9,6.6,1.0,7.59,9,0.9625,37,40,0.925,Aprovado,20240088,Helena Carvalho,1ºB,1º Ano,F,2007-03-03,ciencias_humanas,Adequado,7
20240089,P010,60,8.8,6.8,9,10,0,7.2,6.7,10,10,4,4.2,7.0,9,10,1,7.4,6.4,10,10,5,Ciências Humanas,7.8,0.9,6.95,1.0,5.6,0.9,6.9,1.0,6.81,10,0.9583,38,40,0.95,Aprovado,20240089,Felipe Silva,1ºB,1º Ano,M,2008-01-10,ciencias_humanas,Básico,6
20240090,P010,60,5.6,6.0,8,10,0,7.9,9.4,10,10,0,8.7,5.4,10,10,5,8.0,6.2,8,10,0,Ciências Humanas,5.8,0.8,8.65,1.0,7.05,1.0,7.1,0.8,7.15,5,0.9792,36,40,0.9,Aprovado,20240090,Cecília Souza,1ºB,1º Ano,F,2007-01-11,ciencias_humanas,Adequado,7
20240091,P010,60,7.1,7.2,4,10,8,8.6,9.0,5,10,20,7.7,7.7,6,10,14,8.4,8.5,2,10,18,Ciências Humanas,7.15,0.4,8.8,0.5,7.7,0.6,8.45,0.2,8.02,60,0.75,17,40,0.425,Aprovado,20240091,Bernardo Cardoso,1ºC,1º Ano,M,2009-07-27,ciencias_humanas,Adequado,8
20240092,P010,60,9.2,6.3,6,10,9,7.8,6.5,4,10,13,7.7,7.5,6,10,20,7.7,6.8,2,10,14,Ciências Humanas,7.75,0.6,7.15,0.4,7.6,0.6,7.25,0.2,7.44,56,0.7667,18,40,0.45,Aprovado,20240092,Marcos Pereira,1ºC,1º Ano,M,2008-01-25,ciencias_humanas,Adequado,7
20240093,P010,60,6.0,5.3,2,10,11,7.6,7.3,5,10,16,7.0,9.4,4,10,11,6.8,9.5,2,10,15,Ciências Humanas,5.65,0.2,7.45,0.5,8.2,0.4,8.15,0.2,7.36,53,0.7792,13,40,0.325,Aprovado,20240093,Bruno Gomes,1ºC,1º Ano,M,2008-06-28,ciencias_humanas,Adequado,7
20240094,P010,60,9.7,5.5,4,10,14,7.9,7.3,2,10,15,4.3,6.1,2,10,15,8.7,10.0,4,10,20,Ciências Humanas,7.6,0.4,7.6,0.2,5.2,0.2,9.35,0.4,7.44,64,0.7333,12,40,0.3,Reprovado,20240094,Ivan Moreira,1ºC,1º Ano,M,2009-06-09,ciencias_humanas,Adequado,7
20240095,P010,60,8.9,8.2,6,10,9,7.8,9.8,7,10,4,10.0,7.1,7,10,6,5.4,5.3,5,10,11,Ciências Humanas,8.55,0.6,8.8,0.7,8.55,0.7,5.35,0.5,7.81,30,0.875,25,40,0.625,Aprovado,20240095,Ana Gomes,1ºC,1º Ano,F,2008-07-13,ciencias_humanas,Adequado,8
20240096,P010,60,9.4,7.7,2,10,11,8.0,5.7,6,10,15,6.9,7.4,6,10,11,8.0,7.3,4,10,14,Ciências Humanas,8.55,0.2,6.85,0.6,7.15,0.6,7.65,0.4,7.55,51,0.7875,18,40,0.45,Aprovado,20240096,Gabriel Moreira,1ºC,1º Ano,M,2008-06-06,ciencias_humanas,Adequado,7
20240097,P010,60,6.6,6.9,5,10,3,9.2,8.1,6,10,3,8.5,6.7,5,10,12,4.3,7.2,9,10,12,Ciências Humanas,6.75,0.5,8.65,0.6,7.6,0.5,5.75,0.9,7.19,30,0.875,25,40,0.625,Aprovado,20240097,Aline Ferreira,1ºC,1º Ano,F,2008-06-26,ciencias_humanas,Adequado,7
20240098,P010,60,6.8,8.2,8,10,4,10.0,8.6,9,10,4,10.0,8.5,10,10,3,7.0,8.2,8,10,5,Ciências Humanas,7.5,0.8,9.3,0.9,9.25,1.0,7.6,0.8,8.41,16,0.9333,35,40,0.875,Aprovado,20240098,Samuel Lima,1ºC,1º Ano,M,2007-12-14,ciencias_humanas,Adequado,8
20240099,P010,60,9.9,10.0,8,10,12,7.1,8.1,6,10,4,6.1,8.8,5,10,10,9.7,7.8,5,10,8,Ciências Humanas,9.95,0.8,7.6,0.6,7.45,0.5,8.75,0.5,8.44,34,0.8583,24,40,0.6,Aprovado,20240099,Beatriz Almeida,1ºC,1º Ano,F,2009-03-18,ciencias_humanas,Adequado,8
20240100,P010,60,7.0,8.2,9,10,11,8.3,7.9,5,10,8,8.0,7.6,8,10,11,9.0,8.7,5,10,5,Ciências Humanas,7.6,0.9,8.1,0.5,7.8,0.8,8.85,0.5,8.09,35,0.8542,27,40,0.675,Aprovado,20240100,Sabrina Melo,1ºC,1º Ano,F,2007-02-11,ciencias_humanas,Adequado,8
20240101,P010,60,6.6,6.6,8,10,5,7.5,8.7,9,10,2,8.0,7.0,9,10,1,8.1,7.4,9,10,2,Ciências Humanas,6.6,0.8,8.1,0.9,7.5,0.9,7.75,0.9,7.49,10,0.9583,35,40,0.875,Aprovado,20240101,Nicolas Almeida,1ºC,1º Ano,M,2008-08-20,ciencias_humanas,Adequado,7
20240102,P010,60,8.9,8.2,7,10,9,7.4,8.1,2,10,14,9.4,7.1,6,10,8,8.3,7.7,6,10,20,Ciências Humanas,8.55,0.7,7.75,0.2,8.25,0.6,8.0,0.6,8.14,51,0.7875,21,40,0.525,Aprovado,20240102,Gustavo Pereira,1ºC,1º Ano,M,2007-12-15,ciencias_humanas,Adequado,8
20240103,P010,60,8.3,7.0,2,10,13,7.9,9.1,7,10,15,6.7,6.2,4,10,8,6.3,6.4,4,10,8,Ciências Humanas,7.65,0.2,8.5,0.7,6.45,0.4,6.35,0.4,7.24,44,0.8167,17,40,0.425,Aprovado,20240103,Giovana Farias,1ºC,1º Ano,F,2007-12-28,ciencias_humanas,Adequado,7
20240104,P010,60,8.5,6.1,10,10,2,7.4,8.5,8,10,0,8.3,7.3,9,10,0,8.0,7.9,10,10,0,Ciências Humanas,7.3,1.0,7.95,0.8,7.8,0.9,7.95,1.0,7.75,2,0.9917,37,40,0.925,Aprovado,20240104,Gabriel Ferreira,1ºC,1º Ano,M,2009-07-09,ciencias_humanas,Adequado,7
20240105,P010,60,7.5,7.5,9,10,11,10.0,8.8,7,10,10,10.0,7.2,9,10,9,7.7,6.2,9,10,7,Ciências Humanas,7.5,0.9,9.4,0.7,8.6,0.9,6.95,0.9,8.11,37,0.8458,34,40,0.85,Aprovado,20240105,Fábio Araújo,1ºC,1º Ano,M,2007-02-22,ciencias_humanas,Adequado,8
20240106,P010,60,6.8,10.0,9,10,3,7.2,10.0,10,10,3,6.3,6.5,10,10,3,7.4,7.7,8,10,2,Ciências Humanas,8.4,0.9,8.6,1.0,6.4,1.0,7.55,0.8,7.74,11,0.9542,37,40,0.925,Aprovado,20240106,Rafael Teixeira,1ºC,1º Ano,M,2008-09-26,ciencias_humanas,Adequado,7
20240107,P010,60,8.9,8.3,5,10,8,7.3,7.6,7,10,4,7.4,6.7,8,10,10,6.7,9.0,6,10,3,Ciências Humanas,8.6,0.5,7.45,0.7,7.05,0.8,7.85,0.6,7.74,25,0.8958,26,40,0.65,Aprovado,20240107,André Teixeira,1ºC,1º Ano,M,2007-01-05,ciencias_humanas,Adequado,7
20240108,P010,60,5.6,9.7,9,10,4,7.4,6.9,10,10,5,8.7,9.6,9,10,2,9.1,8.4,9,10,3,Ciências Humanas,7.65,0.9,7.15,1.0,9.15,0.9,8.75,0.9,8.18,14,0.9417,37,40,0.925,Aprovado,20240108,Leandro Costa,1ºC,1º Ano,M,2009-08-02,ciencias_humanas,Adequado,8
20240109,P010,60,9.1,5.7,10,10,0,7.2,6.7,10,10,0,9.3,7.3,9,10,2,8.8,8.4,10,10,2,Ciências Humanas,7.4,1.0,6.95,1.0,8.3,0.9,8.6,1.0,7.81,4,0.9833,39,40,0.975,Aprovado,20240109,Larissa Martins,1ºC,1º Ano,F,2007-11-12,ciencias_humanas,Adequado,8
20240110,P010,60,6.8,7.1,8,10,1,9.4,6.9,10,10,1,7.9,6.9,9,10,1,7.4,7.7,10,10,3,Ciências Humanas,6.95,0.8,8.15,1.0,7.4,0.9,7.55,1.0,7.51,6,0.975,37,40,0.925,Aprovado,20240110,Flávia Melo,1ºC,1º Ano,F,2009-01-20,ciencias_humanas,Adequado,7
20240111,P010,60,6.9,6.6,8,10,0,8.1,6.8,9,10,2,6.8,6.7,8,10,4,7.7,8.9,9,10,3,Ciências Humanas,6.75,0.8,7.45,0.9,6.75,0.8,8.3,0.9,7.31,9,0.9625,34,40,0.85,Aprovado,20240111,Flávia Carvalho,1ºC,1º Ano,F,2008-06-12,ciencias_humanas,Adequado,7
20240112,P010,60,9.6,6.9,5,10,11,10.0,6.6,6,10,6,9.1,6.9,8,10,8,6.8,6.9,7,10,5,Ciências Humanas,8.25,0.5,8.3,0.6,8.0,0.8,6.85,0.7,7.85,30,0.875,26,40,0.65,Aprovado,20240112,Beatriz Lima,1ºC,1º Ano,F,2007-10-05,ciencias_humanas,Adequado,8
20240113,P010,60,7.7,8.5,2,10,17,8.6,6.7,3,10,14,6.6,6.7,6,10,17,7.7,7.5,2,10,11,Ciências Humanas,8.1,0.2,7.65,0.3,6.65,0.6,7.6,0.2,7.5,59,0.7542,13,40,0.325,Aprovado,20240113,Vitor Monteiro,1ºC,1º Ano,M,2008-06-21,ciencias_humanas,Adequado,7
20240114,P010,60,6.7,8.1,10,10,2,10.0,7.2,8,10,0,7.3,8.5,8,10,0,7.1,8.6,8,10,1,Ciências Humanas,7.4,1.0,8.6,0.8,7.9,0.8,7.85,0.8,7.94,3,0.9875,34,40,0.85,Aprovado,20240114,Jéssica Moreira,1ºC,1º Ano,F,2007-01-24,ciencias_humanas,Adequado,8
20240115,P010,60,6.9,10.0,5,10,8,8.2,7.1,5,10,9,7.1,7.2,6,10,7,9.4,6.3,7,10,9,Ciências Humanas,8.45,0.5,7.65,0.5,7.15,0.6,7.85,0.7,7.78,33,0.8625,23,40,0.575,Aprovado,20240115,Patricia Monteiro,1ºC,1º Ano,F,2009-07-18,ciencias_humanas,Adequado,7
20240116,P010,60,7.0,7.1,7,10,16,7.8,7.5,7,10,8,6.0,7.3,6,10,13,7.7,7.0,2,10,18,Ciências Humanas,7.05,0.7,7.65,0.7,6.65,0.6,7.35,0.2,7.18,55,0.7708,22,40,0.55,Aprovado,20240116,Aline Silva,1ºC,1º Ano,F,2008-12-15,ciencias_humanas,Adequado,7
20240117,P010,60,8.6,8.9,8,10,5,7.7,8.1,10,10,0,5.2,7.3,10,10,5,9.0,7.3,9,10,5,Ciências Humanas,8.75,0.8,7.9,1.0,6.25,1.0,8.15,0.9,7.76,15,0.9375,37,40,0.925,Aprovado,20240117,Jéssica Barbosa,1ºC,1º Ano,F,2009-05-23,ciencias_humanas,Adequado,7
20240118,P010,60,6.9,10.0,8,10,8,10.0,8.4,7,10,5,9.2,5.1,6,10,9,6.9,7.2,6,10,11,Ciências Humanas,8.45,0.8,9.2,0.7,7.15,0.6,7.05,0.6,7.96,33,0.8625,27,40,0.675,Aprovado,20240118,Alexandre Teixeira,1ºC,1º Ano,M,2008-04-04,ciencias_humanas,Adequado,8
20240119,P010,60,7.5,7.2,5,10,19,4.7,8.3,7,10,15,8.5,9.7,5,10,20,6.9,6.8,7,10,14,Ciências Humanas,7.35,0.5,6.5,0.7,9.1,0.5,6.85,0.7,7.45,68,0.7167,24,40,0.6,Reprovado,20240119,Rafaela Teixeira,1ºC,1º Ano,F,2007-08-06,ciencias_humanas,Adequado,7
20240120,P010,60,4.6,7.4,7,10,17,8.9,7.1,3,10,12,10.0,7.5,3,10,8,8.0,6.2,2,10,8,Ciências Humanas,6.0,0.7,8.0,0.3,8.75,0.3,7.1,0.2,7.46,45,0.8125,15,40,0.375,Aprovado,20240120,Nathan Souza,1ºC,1º Ano,M,2008-02-26,ciencias_humanas,Adequado,7
20240121,P010,60,8.1,5.4,10,10,4,8.6,8.7,9,10,2,9.4,6.6,8,10,4,8.0,8.5,8,10,3,Ciências Humanas,6.75,1.0,8.65,0.9,8.0,0.8,8.25,0.8,7.91,13,0.9458,35,40,0.875,Aprovado,20240121,Gustavo Ferreira,1ºC,1º Ano,M,2008-11-12,ciencias_humanas,Adequado,8
20240122,P010,60,8.3,6.8,9,10,11,4.9,8.2,5,10,6,7.6,7.1,7,10,7,8.7,7.7,5,10,10,Ciências Humanas,7.55,0.9,6.55,0.5,7.35,0.7,8.2,0.5,7.41,34,0.8583,26,40,0.65,Aprovado,20240122,Pedro Nascimento,1ºC,1º Ano,M,2009-09-10,ciencias_humanas,Adequado,7
20240123,P010,60,6.2,5.5,6,10,14,6.4,10.0,5,10,14,8.7,8.0,4,10,9,7.6,7.5,2,10,19,Ciências Humanas,5.85,0.6,8.2,0.5,8.35,0.4,7.55,0.2,7.49,56,0.7667,17,40,0.425,Aprovado,20240123,Thiago Nunes,1ºC,1º Ano,M,2007-12-23,ciencias_humanas,Adequado,7
20240124,P010,60,9.2,7.2,8,10,3,8.5,7.4,10,10,5,10.0,8.7,10,10,1,9.3,7.1,10,10,3,Ciências Humanas,8.2,0.8,7.95,1.0,9.35,1.0,8.2,1.0,8.43,12,0.95,38,40,0.95,Aprovado,20240124,Leandro Nunes,1ºC,1º Ano,M,2009-03-26,ciencias_humanas,Adequado,8
